reviewId,userName,review_text,rating,thumbsUpCount,review_date,appVersion
86ce0d2e-f367-401b-a8f7-05e32852133a,Afy Danus,"aplikasinya parah, susah banget hubungi csnya trus uang sy yg di refund gk dibalikin.",1,0,2026-07-12 08:02:17,14.24.0
f1b3d0a9-adb1-4ad7-a5f3-c61ec033d90d,Oleksandr Zhukovskyi,"booked an apartment, never stayed because the rentowner could not find key and never got refund",1,0,2026-07-12 06:12:02,14.24.0
747e6dc1-a22c-4a8f-a055-3d327bd01616,Niran H,"Canceling bookings and immediately rasing the price, scam.",1,0,2026-07-12 01:37:46,14.18.0
b18d0080-a31b-47ef-87c4-516c861330e0,choo vivian,Easy to access,5,0,2026-07-11 20:06:09,
b2b16bcf-8686-490c-8a65-c0edff96b44e,Shatarup Chowdhury,"booked via agoda, but the hotel yet to receive any booking from app.",1,0,2026-07-11 17:15:11,14.24.0
d1dd73fb-809c-4aee-8d15-05514c4c7163,SHOW GAMER,worst app ever no support over anything they are holding my money for cancellation don't recommend they are scammers,1,1,2026-07-11 16:04:25,
535f0bea-3704-4453-b312-4c044a7713c9,Eric,charged but no room to check in....,1,1,2026-07-11 15:56:58,13.40.0
24a62a28-a860-48f4-99bd-4537161b01c0,Hamna,The app is easy to use and navigate but could improve the customer service experience.,3,0,2026-07-11 15:29:36,14.24.0
3fa8fd71-4010-489a-b97c-868b05b13b20,Skills Of India,booking get canceled and deney by hotel every time,1,1,2026-07-11 15:08:30,
77dc2983-949d-40f0-ba40-8c85e9a16648,ishaan Khan,humesha kum price dena nice app my lovely agoda,5,0,2026-07-11 13:44:47,14.24.0
eab1f88a-03e9-4847-bf07-78e0e1e4a987,Vijesh v.k,"It is extremely disappointing that the complimentary breakfast, which was clearly included at the time of booking, was denied during check-in. This is completely unacceptable and amounts to misleading customers. This has been a very frustrating experience, and it will be the first and last time I use Agoda. I expected better transparency and customer service.",1,5,2026-07-11 12:00:42,14.24.0
759f932b-9656-46d2-bb54-39853cefb3b5,Lyrica Stories,"Very disappointing experience. I selected 10th as my check-in date, and the booking page showed the same. After payment, Agoda automatically changed my reservation to the 12th without clearly notifying me. I only discovered this at the hotel during check-in. My payment was not refunded, even though I never intended to book the 12th. I lost both my money and my stay. Please double-check every detail before paying. Be careful—my experience with Agoda was frustrating and unfair.",1,4,2026-07-11 10:35:31,
7f236abe-eb1d-4186-aa38-adc9b541b357,Aina Kazmi,"worst worst worst app,they are scammers..",1,1,2026-07-11 10:32:08,
b1c13901-b70a-40b4-984c-0e91a63e94d7,aarika aarika,"Be aware while booking any hotel by using this app. They are showing different pictures and details while booking and things are different while arrival. there is no useful customer care support. If you are travelling with family and friends, NEVER trust this App for booking.",1,1,2026-07-11 10:30:30,14.23.0
9fc39fcc-7b2b-4333-862c-05de115d58f7,Gab Diaz,"Hotel listings are good. However, it is very annoying that after you've reviewed your last hotel, Agoda's app and website keeps on telling you fo review that same hotel. And guess what, I have like 50 a year so all of my reviews were never published.",3,3,2026-07-11 09:01:27,14.24.0
bb4b7c33-61a1-40cc-bb25-2722086d3cc9,艾文,"setiap mau checkout, harganya berubah2 jadi lebih mahal, ad voucher sudah di apply malah tidak terpakai vouchernya saat pesanan terpesan",1,0,2026-07-11 04:01:24,14.23.0
74ab3136-ad77-4dd9-b494-095eb5fe9037,Rujinschi Remus,Totally to avoid! Never use this service ever.,1,1,2026-07-11 01:50:08,14.24.0
70691586-f1a2-475b-be25-156996ac827e,Jaicrsna Baticar,useless piece of work,1,1,2026-07-11 01:26:59,14.22.0
34ce5c84-d60e-4dc4-b3f6-076666598135,Sandeep Singh,I booked a hotel room in the various cities of India more than 3 times but I could never get the room in that selected hotel even after the full payment even on Agoda. Recently it happened today in Hotel Town House Formerly Santosh Palace in Prayagraj. Agoda gets the online payment and then it happens that we could not get the room. It is almost impossible to get any help from Agoda. It is almost impossible to talk to their customer support.,1,4,2026-07-10 22:55:18,14.24.0
c823f293-c13e-4490-a22c-f6f11efda4d2,song lover,Agoda Cancelled my hotel booking for no reason which was already paid. Refund is also delayed. There is no responsibility. We just realized before checking in that our booking was cancelled. We got a bad experience with this.,1,0,2026-07-10 21:54:12,
9924e177-a0e4-4a16-a764-a926a865f66e,Fayshal Robin,"you can a cheap deal , but not at all helpfull when you get into a problem with hotel or hostels , they only ask you prove stuff you can't and don't demand the same from the other party , don't know they might take a cut from the hassling hostels. totally helpless",1,1,2026-07-10 21:17:06,14.24.0
57e9db20-0340-4f26-9b3f-2b3a02b4de81,Rufina Hartono,"emang si lebih murah, tapi ga lagi deh pake apk ini. kemarin beli tiket pesawat udah payment malah ke cancel, emang di refund full tapi lama🙃",1,0,2026-07-10 14:53:36,
285e5674-71c9-4668-bd71-3afc2eaf5137,Alexander Acriptis,"Lost about $1,000 because Agoda presented a flight as a normal connection without warning that transit in Podgorica required entering Montenegro for some nationalities. Air Astana confirmed the transit was impossible for an Indonesian passport holder, so boarding was denied. Agoda refused to help. Please clearly disclose complex transit requirements before purchase.",1,1,2026-07-10 12:23:02,14.24.0
c7e44f28-d690-418a-8281-37ca83c2e43b,I. P.,Proven and reliable,5,0,2026-07-10 12:18:41,14.19.0
8bd1efe6-676a-4d97-8ca4-982a751da26e,Kevin,"I am Diamond/Vip the highest tier that supposedly could get special promos etc. Turns out its all just expensive and promoted content (ads) or silly promos that you can easily get much better for free in other apps or even on agoda but searching using google instead of this app, then open the promo on the app (from google) and there you have it, cheaper than a VIP promo with coupons. Also stop bombarding my inbox with USELESS ""special"" promos that arent remotely cheaper than the usual price",1,1,2026-07-10 11:35:51,14.24.0
4e26d567-0157-4d62-9b0e-9ec3290a5e60,Rosa Maria Diener,Good experience with firm though I seldom use their service.,5,0,2026-07-10 09:10:11,
5f1e4cd0-e6df-4561-b8c3-61f2f0fd86af,zhang wei,"Pemesanan tiket pesawat gagal terkonfirmasi , order history di hapus otomatis oleh agoda , pengembalian dana menggunakan pihak ke 3 , dan pengembalian dana saya sudah berlangsung 2 minggu dengan total di tolak 3x dengan alasan informasi bank tidak sesuai dengan akun , faktanya saya menggunakan rekening payment untuk menerima refaund , isi email penolakan selalu bertuliskan kami telah memproses pengembalian dana , anda harus menerima dana sebesar (nominal refaund) pada 1-3 hari kerja, dan ditolak",1,0,2026-07-10 07:25:41,
5f37f96d-2208-4bd4-9486-999de75aa160,Mirza Kahrovic,Worst customer service I've ever experienced.,1,0,2026-07-09 19:46:29,14.22.0
bc4518cf-822f-4213-82ff-8ff2bf395428,mohammed shabuddin,"Rating: ⭐☆☆☆☆ (1/5) I booked an AC Deluxe room through Agoda, but when I arrived at the property, the booking details received by the hotel showed a different room type. This created unnecessary confusion and inconvenience. The hotel staff explained the issue based on the booking they had received. My concern is with the booking information provided through Agoda. My advice to future guests is to call the property and verify your room type before travelling. It can save you from unnecessary t",1,0,2026-07-09 19:14:24,
16a4dae4-d1aa-4892-8095-0d1a14e8803f,Sandeep Sethi,"app crashing, after restarting same problem. latest updated. but crashing while clicking on map button after searching hotel list",1,0,2026-07-09 17:37:38,14.24.0
f12b20e0-8c28-4aaa-9e17-cabeee798733,Tom,"SCAM customer service... you raise serious concerns about safety and what do they do, they ask the property, the scammer if your concers are valid.... sorry what?",1,0,2026-07-09 16:13:06,14.23.0
6cc0e29c-076e-428e-8243-8f77cd9c5348,Allison Cropper,"**EDIT** changing my 5 star to 2 star. Used to love Agoda for booking hotels. But lately the customer service is not efficient. Feels like they will do anything to NOT help you out and they will drop your call. ALSO, I'm the highest tier member but if I go on the app or website as a guest, rooms are sometimes a LOT cheaper.. and after 61 hotel bookings with them, I've never received any sort of complimentary anything.. no cash back or points or a free night stay.. not a single thing.",2,7,2026-07-09 15:39:33,14.23.0
a21a992c-9df4-4a86-9e5a-b6b010cf4ceb,Raphael Vallecer,"The best app ever, they care all concerned and served me very well. Special thanks so Agoda customer service who assist me on some issues as fast. Definitely recommend this app 300% 5 star for that ⭐ ⭐ 🌟 ⭐ ⭐",5,1,2026-07-09 14:40:08,14.24.0
dfdd9959-9c43-4a2f-9c42-bb039f03a75d,Tony Dallison,Agoda offered a 10% discount for reserving in-app but then just elevated the price to absorb it so no saving to be had. Dishonest.,1,0,2026-07-09 13:23:45,14.24.0
c6fa554a-0e2f-4660-a300-083b914f128e,Lakshmi Sai Ram Paleti,"worst experience. I had cancelled my booking and no refund has been issued. the customer care people are a scam, they are asking me to share card details to give the refund. that too by connecting on WhatsApp call and asking me to share my screen and camera to take pictures of my card from which I made the payment. never ever book through this Agoda website or App. it's a SCAM.",1,2,2026-07-09 12:22:54,14.24.0
69024a97-bafd-4f8d-aac7-ca123d34198e,Vilma Briz,Super easy and the price so affordable offer,5,0,2026-07-09 11:10:45,14.24.0
ca19489d-d8c4-45b4-b96a-99e28d357f8c,Surya Das,best app for booking hotel room,5,0,2026-07-09 10:43:49,
7342fa08-8765-46a7-bfa1-2785a6f2775e,radhe xerox,this app is not best not a reply and not for good hotel not a show ready money first year Book and after hotel saying more money I am telling app but not replied I have a lost my money don't install this and don't working this,1,0,2026-07-09 09:10:19,
89781b9f-66b9-4639-8337-a91666a9758b,Hanif Noor,scam apps..when you book its cancel 3rd times after that price increase..fak this apps!!! everyone that need to download this apps please check at their facebook comment as this company taking money without refund..i already submit for fraud complaint to banker and do police report!,1,1,2026-07-09 07:05:32,14.24.0
a79dee43-84ca-4513-8926-a5576c5946c4,Romi Ramzan,"Agoda is an excellent app for booking hotels, flights, and vacation stays. The interface is simple and user-friendly, with a wide range of accommodation options and competitive prices. I appreciate the frequent discounts, secure payment process, and easy booking experience. Overall, it's a reliable travel app that makes planning trips convenient and stress-free.",5,0,2026-07-08 22:46:41,
a9c5e191-071b-48b5-9ffe-6549900777d2,Stephen HATE,Cashback claim through app not possible Call agents too dumb to understand the problem. Will never use Agoda again. Nightmare travel agent!!!,1,0,2026-07-08 21:35:12,
70404900-8c87-4a77-9b69-18f680bf754d,Sudip Dey Sarkar,"Agoda is a very useful app for finding good travel deals. Easy to use, fast, and convenient for hotel booking. Great app for comparing prices and planning trips. Agoda makes travel booking simple and smooth. A reliable app for booking hotels and flights.",5,0,2026-07-08 20:22:45,14.24.0
64007bd0-2798-4a05-a41c-577f38e327d9,Vivek Kumar Rajak,customer support is worse. they did not respond time,1,0,2026-07-08 16:35:05,14.23.0
dad4ffa0-5bd3-450e-b679-06e29c455e12,lindy martin,great prices and easy booking 👌,5,0,2026-07-08 13:22:42,14.23.0
86fa9f4c-72a4-4bce-9741-74148263f2c2,Arya,good and easy to book buses,5,0,2026-07-08 12:24:13,14.23.0
7b599174-56a7-42a4-ac54-d32f3b6efa72,Paladin Zhou,"Terrible experience, card payment failed. Tried VISA and Amex, both failed. Frustrating!",1,0,2026-07-08 12:18:05,14.23.0
0c4cc5e0-b334-4573-8fd4-cf1edbe9a896,ସୁରେନ୍ଦର ସିହଂ,bad app note instal,1,0,2026-07-08 09:12:28,14.23.0
39ca0228-de44-425c-9f28-88ae2bf88257,Akhilesh Sharma,"Gave me a nightmare with hotel booking. The hotel was shown as a 4* rated with clean rooms on the app but it was nowhere close to what was shown. Dirty walls, stinking rooms and ac didn't work in all the rooms. It was late at night and agoda customer care took over 2 hours to cancel the booking and refund. They show ai edited/ fake images on the app. Pathetic experience! It's a scam! I'll never use the app ever again, lost the trust. Not recommended at all!",1,0,2026-07-08 00:41:26,14.23.0
8f81dbb4-bafc-4340-912d-015eee670c59,Roger Elaugos,This application is frustrating. I cannot verify my phone number because I am not receiving the OTP.,1,0,2026-07-07 23:32:46,14.23.0
cbb26927-8f61-4080-9e29-a7beb224e241,Christian Falqueza,"First using this app, and I got scammed, the hotel that we booked is not existing.",1,0,2026-07-07 18:51:46,14.23.0
91ea45e7-697b-44e4-9168-1f943b3b93a1,DANG LAM,"After booking the wrong ticket, I contacted Agoda customer service immediately, but they only offered a non-refundable option with no real support. My ticket was around 10,000 JPY, but the change fee was about 16,000 JPY—higher than the ticket price itself. Please be careful when booking with Agoda. Even if you contact customer service immediately after making a mistake, you may still not receive a refund. Very disappointing experience.",1,9,2026-07-07 17:18:14,14.23.0
43e845f5-2f38-447e-87d9-b4e965fc4e3b,Gordienko Evgeny,"Agoda has a serious platform problem. In 3 recent bookings in a row, Agoda confirmed prepaid/non-refundable stays before ensuring usable check-in access. After payment, access depended on WhatsApp, manual codes, external agreements, extra payments, or hosts not answering. A prepaid booking should guarantee access, not just guarantee payment to the host. I was left without accommodation and told to wait or accept symbolic compensation.",1,0,2026-07-07 16:54:55,
85038c2a-4242-42b9-a80d-400b5f10152e,860 Amit Patekar,Having bad experience with agoda I booked hotel in akkaokot with 3rooms for 6 people but it showed me after payment 3 rooms for 3person then I cancelled it on 5th July it was under refund policy but today it's 7th July still i didn't receive any refund from their end now I am travelling o 10th July To akkalkot and I booked the 3rooms for 12700 still i didn't receive the refund and now I want to book another hotel but from were i will book the hotel my money is stuck with agoda please i request,2,0,2026-07-07 14:01:49,14.22.0
5917bd09-5d76-42a0-9453-0add9dae3e1f,Ferry Kurnia,"""Absolute masters of disappearing acts!"" If you love paying for a terrible hotel, not staying there, and watching your money vanish into thin air, this app is an absolute masterpiece! Their customer service has a spectacular talent for completely ignoring customers. Truly a 10/10 experience in how to lose money and get absolutely nothing in return. Highly don't recommend!",1,0,2026-07-07 13:44:28,
7f4d8e0a-0c5f-4ae0-ae72-6f4643738140,Muhammad ameen,don't share my data plz,4,0,2026-07-07 13:17:19,14.23.0
13ed6a08-5dab-47f0-9311-d085f240d16f,Husain,they will not help you get a refund despite having proof that a hotel didnt open their doors to you and get you checked in.,1,0,2026-07-07 06:28:53,14.23.0
ed0eee4d-c528-465e-94b7-f588b58110d5,Adam's Uncle,messages from properties don't always go through. sometimes there are issues with differences in the payment and it's annoying to start talking with customer service every time,2,0,2026-07-07 00:37:02,14.23.0
e2de7ef4-9bee-47c4-a4db-a6f29e68a243,Hasan,"scam garbage service. claimed my booking is confirmed and the hotel had no booking. there is zero support, straight up stole my money",1,0,2026-07-06 23:56:40,14.23.0
7b82340b-7842-4cbb-9abc-024f6bf615cd,Ankita Mishu,"I would not give any star to this ridiculous company. Don't be fooled and book from here. their UX is bad and customer support even worse. They have hidden charges after you goto payment page.If you are stuck and have questions, they redirect you to AI over chat and calls. if you have anything else, urgent or different from their set responses, you are stuck. If you want a refund or wallet money for a booking made by mistake or for a medical emergency they will refuse to refund. Worst company.",1,0,2026-07-06 21:22:05,
727105e5-96d3-4e89-a9f1-71c3c6ff298d,Epson Printer,"DONT USE THIS - The Agoda app charged higher prices than what Agoda lists for the exact same room on Google Maps Agoda listed it at A$31, while the Agoda app showed A$35. After logging out & uninstalling this app, the lower price appeared again. Always compare prices on Google Maps, Use the Agoda website don't login, You will be getting the best deal. I complained many times to Agoda I had enough of these bad business practices & tricking there loyal Diamond customers.",1,0,2026-07-06 20:52:40,
bf43933b-f2dd-4c62-a926-a622c75bb176,Brian Dolan,Do not use this company! Booked a room with them that did not exist. Took a week of talking to AI agents to get it resolved!,1,0,2026-07-06 20:48:46,14.23.0
08fcd198-666c-4307-9e3c-4a04b860a93e,Muhammad Ilyasa,full of scam,1,0,2026-07-06 19:27:46,14.23.0
bbd40789-bb10-4cca-b72b-f90f20f248f1,Ngie Hui Ling,"Beware of Agoda, you will pay different from what you see. i will not book with them any more. No customer support, they just try to fool customer around.",1,0,2026-07-06 19:19:32,14.23.0
f993129a-1f42-4dd5-a392-b8b896e6953b,Deepshikha Negi,"I booked one hotel from this app in Delhi today. That hotel doesn't even exist in reality. When I reached there, they told me there's no such hotel. Full scam going on Agoda. Agoda always upsets.",1,0,2026-07-06 18:49:32,14.19.0
db0f641c-a483-426b-a01c-243aebb301b7,Victor Guo,difficult to pay.,1,0,2026-07-06 12:15:00,14.23.0
7a1a8aa2-377d-4000-8d76-defbec241fc3,David Retor,Do not ever order any airplane ticket from this app. It is a scam.!!!,1,0,2026-07-06 12:12:51,
ee62e0fa-e1f7-49ad-8b3e-765fbaec2ad0,Raffy Tamondong,price should include all including taxes!,4,0,2026-07-06 12:05:45,14.23.0
e87ad9a7-3fc8-4bcf-9d9b-d28dd68a9af9,Koushik Choudhury,"Extremely disappointed with Agoda. I booked a hotel for around ₹2,000, but the booking confirmation email showed almost double the amount without any clear warning. This experience felt misleading and caused unnecessary stress. Please be very careful and check the final amount before confirming your booking. I won't be using Agoda again unless they improve their pricing transparency.",1,3,2026-07-06 09:36:19,14.22.0
f8d0c9e1-8865-45c6-8fac-80ce09134de2,Stephen Marcus,I love Agoda for hotel bookings and have often used it. DO NOT USE THE FLIGHT BOOKING. I just tried the Flight part of the application. There is a big sucking sound. The app wanted to charge me for any changes 1/2 the time and simply did not work the other 1/2 of the time. I don't know who the partner is for the Flights but it is horrid. I went directly to Korean Air airport desk. No hastle. No charges.,2,9,2026-07-06 09:12:16,14.23.0
78d7214b-2056-4484-ac46-deb506b4bdb8,Zaheer,easy to use app great on price,5,0,2026-07-06 04:19:56,14.23.0
d4ca14b3-add3-4a2f-b111-1aaef4c538ec,rao shankar,"just like oyo , now agoda and its hotel tie up acting like. online booking available and after reaching hotel owner says no room available then why on earth its showing it? your travel cost and also if its night you have to compromise with the hotel pricing.",1,1,2026-07-06 03:52:02,
5f66d3e4-fe9c-49b1-98ae-e2e7055328c4,Talha Durrani,one of the worst booking app possible,1,2,2026-07-06 03:49:40,14.23.0
d933813d-32e4-424a-8cca-9ae4ab7d2b21,Odai Abo Areeshah,Customer service are useless,2,1,2026-07-06 01:09:25,
38a40ee4-82f7-4f92-b09a-9de95240c021,Habib Ashik,"The app seems congested and clustered a bit, should work on it.",4,0,2026-07-06 00:23:30,14.23.0
14b2e7ea-7060-4ab0-af14-e06880fc8b0c,عبدالعزيز الشعيبي,"It was the worst experience, I lost my money without getting a hotel reservation.",1,0,2026-07-05 19:11:43,14.23.0
8d36a245-6291-4f39-89d3-21bc6e0f4f34,Yohanes Satria,Penawaran tidak sesuai yg ditampilkan,1,0,2026-07-05 17:09:08,
fc622b1d-ac7c-4c88-b195-ff10f08f8360,Cyntia Putri Agustin,refund saya ga masuk masuk udah 1 bulan lebih,1,0,2026-07-05 14:53:09,
48466fdf-b7e2-4260-a3f9-1debb7605e9e,Halim Kurniawan,this agoda is one of the worst for flight bookings i book a flight for 2 people and get 2 booking codes (for other app we get one coz its same time booking n package) and get seperate sits so far i couldnt see my wife when i stand up n it happens not just once,1,0,2026-07-05 13:28:58,14.23.0
1417a5ad-38e8-40f4-9e1f-5e77879868cf,Rohansh Yadav,nobody book hotel from this app they all are cheater no one can response to you for help boycott this app,1,0,2026-07-05 12:34:04,
3851941d-25db-4a38-8ee6-1e1e7e02445d,Savita Shettigar,"The hotel has denied my check-in because they have no record of my booking from your platform. I had already sent an email on the day this happened but no proper response nor a refund was credited to my account.when I arrived at location and made a call to the hotel staff to check the confirmation of my room, they replied that not rooms were booked by you and no other rooms are available for now. If there was no rooms available then, how could u confirm the booking I need a full refund",1,0,2026-07-05 11:22:56,
cc94b405-4de8-4ca4-ad3d-b56881c9838e,Jye Thn,so far so good,5,0,2026-07-05 11:18:22,14.23.0
789ef94b-7d6a-4d63-affe-3d1eb6cd1394,Rajat Mahanta,I use this aap since last 10 years . but when ever I cancelled my booking the agoda mail that refund successfully but never I got my refund in my account. lastly I hv booked 6th of july swosti grand in bhubaneswar and when I cancelled it shows and reflected cancelled my booking and refund my money but yet not credited my money in my account. So Agoda app froud and scamming with our money . All users we get together and a petition file against Agoda in court . fraud ..scamm,1,0,2026-07-05 11:13:03,14.23.0
67c99d30-a3e1-4642-80c0-e9884a09bce5,Balu Ahire,veri nice app,5,0,2026-07-05 08:29:00,
33e68b03-e3d0-448f-849a-9f1636f67950,waster Sympli,Thank You AGODA,5,0,2026-07-05 04:19:22,14.23.0
912981a8-d942-485a-9ca8-93a3430630c1,LarryL,"have been awaiting for refund since Feb. 1, emails back and forth saying it is in the process til June15 got email says my account got no any records. Checked with Airline that says the refund was completed on April 11, then, on July 1st Agoda says .......",1,0,2026-07-05 01:45:33,14.23.0
aaffd3b9-0f4c-434a-a699-da568ecc5f6c,Morgan Sherer,awful service boardering on criminal,1,0,2026-07-04 23:58:58,14.23.0
c4d382f6-f9bf-491f-b15f-c28e56ea4005,Yaniv G,"i recieved a special coupon of some sort, but it's impossible to use it.",1,0,2026-07-04 21:47:00,14.23.0
606ede4c-a760-4e5e-b1c4-eac4084e7b73,Elaine Elleazar,"The app is not working effectively on my Android phone. I tried troubleshooting it, updating it, opening the location for it, etc. I had no problems when I use Agoda on my browser or desktop, only on the actual app from Playstore.",2,0,2026-07-04 21:08:37,14.23.0
768fb36b-d7d2-44ba-8008-368ddd27afb6,Syz Mob,"screwed up my booking. waiting 45 minutes at reception because they didn't receive the confirmation from Agoda. call agoda but instead of just confirming with the hotel the booking, they are going back and forth with a 'booking partner'. still waiting and can't check in",1,1,2026-07-04 16:48:37,14.23.0
ccfae427-d322-46db-815d-53a517f1d362,YOKESWARAN SAMPATHKUMAR,Very bad application there hosts are not accepting the stay after booking do not instal the application also money is not refunded fully.,1,1,2026-07-04 15:39:12,
f5cd2cd6-2b4f-44f9-b160-0427e6e66891,Rinkiii Bora,pathetic app. i made the payment but shown failed so made a new payment again after then both booking got confirmed. when I tried to cancel they told to contact hotel when I contacted hotel they told to contact agoda . very poor service. donot trust this app it's a fraud please don't go for it. no proper customer support,1,0,2026-07-04 14:16:55,14.23.0
92aeebc9-f774-4746-80a2-ff4e3e31ebd1,Hopp Scotch,"@19usd per night penthouse suite 49th floor with rooftop pool. Uptown, downtown, Kuala Lumpur. Hard to beat.",5,0,2026-07-04 13:36:44,
6fc78481-9497-4f0b-a99c-5a96881e3c55,Clive,"booking tercancel secara sepihak tanpa pemberitahuan, tidak bisa refund, proses refund lama (100 hari) dan harus ditelpon berulang kali (lebih dari 10kali), sangat tidak direkomendasikan",1,0,2026-07-04 12:42:05,
489221a8-8625-4a53-8c8d-b50d31a58720,diki indra,this Travel Apps was Sucks there r so many cases of double booked and its happened to us twice from Agoda and ill uninst this App from all my gadget also in my mind. be carefull of yr booked !!,1,0,2026-07-04 09:12:26,14.19.0
7dfaae2d-1ccd-4870-bb8a-afc2b52242e4,Lawrence Dsouza,"Agoda shows cheap prices to lure customers, but the bookings are not actually confirmed with hotels. Many travelers arrive at the hotel and find this scam as there is no reservation — a complete trap. When you call customer care, they send another “confirmation” link, which is just another scam. Clicking it drains money directly from your bank account. This is not just poor service, it’s fraudulent practice. Avoid Agoda at all costs if you value your money and pe",1,0,2026-07-04 08:48:57,12.44.0
f9dc4736-fcd3-429d-bb75-362b5515268f,Mary Grace Lagarde,"I disappointed with your app. Your app is not consumer friendly, no safety with our money. Your refund system is horrible. You follow the hotel policy which it was absurd!!! Give back my money I dont want to use your app anymore!!!",1,0,2026-07-04 06:55:56,14.22.0
4aa2a93e-0d7e-45f3-b199-f7cc9d33f2a5,Grant Haroway,App filled with really dodgy attempts at behavioural manipulation. Prices are almost always higher than on other apps now.,1,0,2026-07-04 00:57:03,14.23.0
957c5d00-89b2-471f-963c-bcb1fe5a6803,Jahabarali Janaralla,Very good apps i am always using,5,0,2026-07-03 23:58:17,14.22.0
2843830a-a45f-42b9-92ba-49c8deaea802,sameer Khan gohri,horrible experience with agoda hotel phone number was not correct and there is no customer care executive present in agoda to guide at night time,1,0,2026-07-03 23:20:48,14.22.0
09463cdd-4f13-4b32-8fa2-828074ea33aa,Anita Mishra,"I was having great regards earlier for this SINGAPORE based Company AGODA but.... unfortunately....they proved that they are CHEATERS with THREATENING attitude. We booked a room with the help of Agoda, paid fully same time, subsequently keeping mum they send a mail that we are not going to honour the commitment even after getting full amount. Either you cancel the non refundable Booking siting sufficient reasons of cancellation for our PREVIEW to return the amount OR we will cancel your booking",1,1,2026-07-03 21:08:27,14.23.0
b5928fd9-35de-4a83-8caf-9a88edd6562f,S S Mishra,"Cheating Service Provider as far as Hotels Booking concerned. For foreign Hotels Booking they never pay backed as they had confirmed on several occasions. Still I had never complained. But this time, they had forced me to cancel the booking in F Hotel Bangalore after full payment with a coercing attitude. Well, I'm not describing here the way they treated me after taking full payment and confirming the hotel booking here and there but whole episode was very surprising & s Simply DISGUSTING.",1,1,2026-07-03 20:21:19,14.23.0
6d197027-3dbc-4140-99d7-2124f5661e89,chimin fantazier,"the customer service is the worst in the world. the property owner provided a room that doesn't match the picture, promised a refund but never happen. the agoda customer service is just pure rubbish with all the automated reply that never resolve your problem.",1,0,2026-07-03 19:51:57,14.23.0
d30dac50-1d30-4cc5-ace3-8f0cbdddd89e,Suresh Ramalingam,"I kindly request that you refrain from using this application. I have incurred a loss of approximately ₹8000. I canceled my booking, yet I have not received a refund. Additionally, customer service has been unresponsive. Please exercise caution, my dear friends.",1,0,2026-07-03 19:05:40,14.15.0
0898cf6d-c9b8-44a5-8db1-01f684305a8e,Gayathri Rajeev,"I had a disappointing experience with Agoda. My booking was marked as confirmed, and I even received a confirmation email from Agoda. However, when checked at the property, they had no record of my reservation. This caused unnecessary stress, wasted time, and uncertainty during my trip. A booking confirmation should mean the reservation has been successfully communicated to the property. Agoda needs to improve its booking confirmation process and customer support to prevent such situations.",1,12,2026-07-03 17:33:10,14.22.0
8096ca60-d70d-413d-8368-0e280c853d28,Sidharth R,"worst app ever, You just book but the hotel won't receive any booking , they promise refund but you will never receive",1,1,2026-07-03 15:31:05,14.21.0
a8481f25-bd84-4b2d-875e-2c63e50c2e83,Jayakrishnan Ap,"⭐ 1 Star – Worst Booking Experience I had a confirmed and fully prepaid Agoda booking at Holiday Residency, Coimbatore. When I arrived with my family and luggage, the hotel refused to honor my Agoda reservation and told me they were not accepting Agoda bookings. I was asked to contact Agoda instead. Despite having a valid confirmed booking, I was not given a room and did not receive an immediate accommodation solution. My family and I were left stranded after our cab had already left, causing",1,1,2026-07-03 14:02:05,13.47.0
9d649b3e-380e-4d72-8a3d-260b58a27fb4,Steffi Rodrigo,Agoda app is a total fraud. The application is scamming by not providing the correct details even though our search was right. They are making us to pay extra while we arrive at the resort by stating the amount charged is for one adult only and have to pay extra for another adult upon arrival. Completely disappointed. They are refusing to accept their fault and provide a refund.,1,1,2026-07-03 12:30:51,
7da4de5e-afca-4ad5-ac61-b77c9c71c5cb,Devendra Singh,"very pathetic service i booked a hotel by mistaken and then i tried to cancel it, it shows no cancellation allowed then i sent several emails you guys are not responding what kind of services you are giving my money is stuck now i unable to connect with you everytime i tried to call it didn't picked up or by any chance it picked up then nobody speak how can i get my money back you wasted by 2000 rupees, see i want my money back check my calls and emails otherwise i file a complain against you.",1,1,2026-07-03 09:43:25,
6e5d1d4b-3bb8-4e08-91f8-a8f2b39e0090,annas fadhillah,Saya pesan kamar deluxe tapi dapat nya lite di hotel tychi. Kompensasi cuma dalam agoda cash tidak dapat dicairkan dalam uang,1,0,2026-07-03 09:30:26,14.22.0
edf1e3d0-06fb-4b87-99be-d657bebefe8c,J X,"Basically a scam, don't trust their policy or customer service",1,1,2026-07-03 08:38:02,
86adb94b-5ff5-4e77-8e84-6397abfc8306,Erwin Sumang,Their listings include establishments that are not in any way connected to Agoda. The hotel will not accept/honor the booking done through Agoda.,1,1,2026-07-03 03:55:35,14.22.0
9f476e69-3655-4e7d-806f-1c094e31d359,Darren Sicat,"I booked the hotel, but Agoda canceled my reservation even though it was before the cancellation deadline.",1,1,2026-07-03 00:03:26,14.23.0
a213ead2-f161-4875-a569-7c51f50622e7,Dennis Lee,professional marketing and good price with excellent quality services.,5,0,2026-07-02 20:35:49,14.23.0
